cat_num,enteredby,accn,guid_prefix,identifier_1_value,identifier_1_type,identifier_1_relationship,identifier_2_value,identifier_2_type,agent_1_name,agent_1_role,agent_2_name,agent_2_role,agent_3_name,agent_3_role,agent_4_name,agent_4_role,identification_1,identification_1_order,identification_1_attribute_type_1,identification_1_attribute_value_1,identification_1_agent_1,identification_1_date,identification_1_remark,locality_higher_geog,locality_specific,event_verbatim_locality,event_verbatim_date,event_began_date,event_ended_date,record_event_type,record_event_determiner,record_event_determined_date,record_event_verificationstatus,part_1_name,part_1_condition,part_1_count,part_1_disposition,part_1_remark,part_1_attribute_type_1,part_1_attribute_value_1
1389,jessicatir,21,CRCM:Fish,21-195,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Bathygobius cocosensis,1,nature of identification,unknown,Kelly M. Cassidy,2020-11-01,"ID by KM Cassidy, Nov, 2020. High confidence in genus. Mod confidence in species","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1381,jessicatir,21,CRCM:Fish,21-196,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Bathygobius cocosensis,1,nature of identification,unknown,Kelly M. Cassidy,2020-11-01,"ID of B. fuscus by collector. Does not occur in Hawaii. ID of B. cocosensis by KM Cassidy, Nov 2020. High conf in genus, mod confi in species.","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1382,jessicatir,21,CRCM:Fish,21-197,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Bathygobius cocosensis,1,nature of identification,unknown,Kelly M. Cassidy,2020-11-01,"ID of B. fuscus by collector. Does not occur in Hawaii. ID of B. cocosensis by KM Cassidy, Nov 2020. High conf in genus, mod confi in species.","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1383,jessicatir,21,CRCM:Fish,21-198,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Bathygobius cocosensis,1,nature of identification,unknown,Kelly M. Cassidy,2020-11-01,"ID of B. fuscus by collector. Does not occur in Hawaii. ID of B. cocosensis by KM Cassidy, Nov 2020. High conf in genus, mod confi in species.","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1384,jessicatir,21,CRCM:Fish,21-199,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Bathygobius cocosensis,1,nature of identification,unknown,Kelly M. Cassidy,2020-11-01,"ID of B. fuscus by collector. Does not occur in Hawaii. ID of B. cocosensis by KM Cassidy, Nov 2020. High conf in genus, mod confi in species.","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1386,jessicatir,21,CRCM:Fish,21-200,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Bathygobius cocosensis,1,nature of identification,unknown,Kelly M. Cassidy,2020-11-01,"ID of B. fuscus by collector. Does not occur in Hawaii. ID of B. cocosensis by KM Cassidy, Nov 2020. High conf in genus, mod confi in species.","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1387,jessicatir,21,CRCM:Fish,21-201,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Bathygobius cocosensis,1,nature of identification,unknown,Kelly M. Cassidy,2020-11-01,"ID of B. fuscus by collector. Does not occur in Hawaii. ID of B. cocosensis by KM Cassidy, Nov 2020. High conf in genus, mod confi in species.","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1388,jessicatir,21,CRCM:Fish,21-202,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Bathygobius cocosensis,1,nature of identification,unknown,Kelly M. Cassidy,2020-11-01,"ID of B. fuscus by collector. Does not occur in Hawaii. ID of B. cocosensis by KM Cassidy, Nov 2020. High conf in genus, mod confi in species.","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
422,jessicatir,21,CRCM:Fish,21-203,institutional catalog number,self,,,1959 Ichthyology Class,collector,,,,,,,Cymatogaster aggregata,1,nature of identification,unknown,Kelly M. Cassidy,2021-01-22,,"United States, Washington, Skagit County",Sharpe Cove,"Sharpe Cove, Fidalgo Island, Skagit Co., Washington",4-Aug-1959,1959-08-04,1959-08-04,collection,1959 Ichthyology Class,1959-08-04,,whole organism,unchecked,1,in collection,,preservation,ethanol
395,jessicatir,21,CRCM:Fish,21-204,institutional catalog number,self,,,1959 Ichthyology Class,collector,,,,,,,Cymatogaster aggregata,1,nature of identification,unknown,Kelly M. Cassidy,2021-01-22,,"United States, Washington, Skagit County",Sharpe Cove,"Sharpe Cove, Fidalgo Island, Skagit Co., Washington",4-Aug-1959,1959-08-04,1959-08-04,collection,1959 Ichthyology Class,1959-08-04,,whole organism,unchecked,1,in collection,,preservation,ethanol
423,jessicatir,21,CRCM:Fish,21-205,institutional catalog number,self,,,1959 Ichthyology Class,collector,,,,,,,Cymatogaster aggregata,1,nature of identification,unknown,Kelly M. Cassidy,2021-01-22,,"United States, Washington, Skagit County",Sharpe Cove,"Sharpe Cove, Fidalgo Island, Skagit Co., Washington",4-Aug-1959,1959-08-04,1959-08-04,collection,1959 Ichthyology Class,1959-08-04,,whole organism,unchecked,1,in collection,,preservation,ethanol
1408,jessicatir,21,CRCM:Fish,21-206,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Stegastes fasciolatus,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,"ID by collectors; concur, except for name update (from Pomacentris jenkins)","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1409,jessicatir,21,CRCM:Fish,21-207,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Stegastes fasciolatus,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,"ID by collectors; concur, except for name update (from Pomacentris jenkins)","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1410,jessicatir,21,CRCM:Fish,21-208,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Plectroglyphidodon imparipennis,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,"ID by collectors, concur except for name update (was Abudefduf)","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1411,jessicatir,21,CRCM:Fish,21-209,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Plectroglyphidodon imparipennis,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,"ID by collectors, concur except for name update (was Abudefduf)","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1412,jessicatir,21,CRCM:Fish,21-210,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Plectroglyphidodon imparipennis,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,"ID by collectors, concur except for name update (was Abudefduf)","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1413,jessicatir,21,CRCM:Fish,21-211,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Plectroglyphidodon imparipennis,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,"ID by collectors, concur except for name update (was Abudefduf)","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1414,jessicatir,21,CRCM:Fish,21-212,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Plectroglyphidodon imparipennis,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,"ID by collectors, concur except for name update (was Abudefduf)","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1415,jessicatir,21,CRCM:Fish,21-213,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Neomyxus leuciscus,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,"ID by collectors, concur except for name update (was N. chaptalli)","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1416,jessicatir,21,CRCM:Fish,21-214,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Neomyxus leuciscus,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,"ID by collectors, concur except for name update (was N. chaptalli)","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1417,jessicatir,21,CRCM:Fish,21-215,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Neomyxus leuciscus,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,"ID by collectors, concur except for name update (was N. chaptalli)","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1418,jessicatir,21,CRCM:Fish,21-216,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Neomyxus leuciscus,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,"ID by collectors, concur except for name update (was N. chaptalli)","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1419,jessicatir,21,CRCM:Fish,21-217,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Neomyxus leuciscus,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,"ID by collectors, concur except for name update (was N. chaptalli)","United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1420,jessicatir,21,CRCM:Fish,21-218,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Cirripectes variolosus,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,ID by collectors,"United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1421,jessicatir,21,CRCM:Fish,21-219,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Cirripectes variolosus,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,ID by collectors,"United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1422,jessicatir,21,CRCM:Fish,21-220,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Cirripectes variolosus,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,ID by collectors,"United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1423,jessicatir,21,CRCM:Fish,21-221,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Istiblennius zebra,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,ID by collectors,"United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1424,jessicatir,21,CRCM:Fish,21-222,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Istiblennius zebra,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,ID by collectors,"United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1395,jessicatir,21,CRCM:Fish,21-223,institutional catalog number,self,,,John D. Mizelle and J. Mizelle,collector,,,,,,,Entomacrodus marmoratus,1,nature of identification,unknown,John D. Mizelle and J. Mizelle,1971-08-31,ID by collectors,"United States, Hawaii, Hawaii County",Kona Coast,"Kona Coast, Hawaii","August, 1971",1971-08-01,1971-08-31,collection,John D. Mizelle and J. Mizelle,1971-08-31,,whole organism,unchecked,1,in collection,,preservation,ethanol
1872,jessicatir,21,CRCM:Fish,21-224,institutional catalog number,self,,,M. D. Tucker,collector,,,,,,,Gobiesox maeandricus,1,nature of identification,unknown,M. D. Tucker,1950-06-27,ID by collectors,"United States, Washington, Skagit County",Rosario Beach,"Rosario Beach, Fidalgo Island, Skagit Co., Washington",27-Jun-1950,1950-06-27,1950-06-27,collection,M. D. Tucker,1950-06-27,,whole organism,unchecked,1,in collection,,preservation,ethanol
1873,jessicatir,21,CRCM:Fish,21-225,institutional catalog number,self,,,M. D. Tucker,collector,,,,,,,Gobiesox maeandricus,1,nature of identification,unknown,M. D. Tucker,1950-06-27,ID by collectors,"United States, Washington, Skagit County",Rosario Beach,"Rosario Beach, Fidalgo Island, Skagit Co., Washington",27-Jun-1950,1950-06-27,1950-06-27,collection,M. D. Tucker,1950-06-27,,whole organism,unchecked,1,in collection,,preservation,ethanol
1874,jessicatir,21,CRCM:Fish,21-226,institutional catalog number,self,,,M. D. Tucker,collector,,,,,,,Gobiesox maeandricus,1,nature of identification,unknown,M. D. Tucker,1950-06-27,ID by collectors,"United States, Washington, Skagit County",Rosario Beach,"Rosario Beach, Fidalgo Island, Skagit Co., Washington",27-Jun-1950,1950-06-27,1950-06-27,collection,M. D. Tucker,1950-06-27,,whole organism,unchecked,1,in collection,,preservation,ethanol
2121,jessicatir,21,CRCM:Fish,21-227,institutional catalog number,self,,,R. C. Hallgren,collector,,,,,,,Gobiesox maeandricus,1,nature of identification,unknown,R. C. Hallgren,1950-06-27,ID by collectors,"United States, Washington, Skagit County",Rosario Beach,"Rosario Beach, Fidalgo Island, Skagit Co., Washington",27-Jun-1950,1950-06-27,1950-06-27,collection,R. C. Hallgren,1950-06-27,,whole organism,unchecked,1,in collection,,preservation,ethanol
2122,jessicatir,21,CRCM:Fish,21-228,institutional catalog number,self,,,R. C. Hallgren,collector,,,,,,,Gobiesox maeandricus,1,nature of identification,unknown,R. C. Hallgren,1950-06-27,,"United States, Washington, Skagit County",Rosario Beach,"Rosario Beach, Fidalgo Island, Skagit Co., Washington",27-Jun-1950,1950-06-27,1950-06-27,collection,R. C. Hallgren,1950-06-27,,whole organism,unchecked,1,in collection,,preservation,ethanol
